text,label_name
dreadfully wrong [SEP] Context: rnment operation ever goes perfectly. Things obviously went dreadfully wrong with the Mexico City operation because the investigation in,Loaded_Language
"shrouded in mystery [SEP] Context: the assassination was quickly shut down. Today, it remains shrouded in mystery. And guess what is included in the records that Trump has n",Loaded_Language
"the United States did not fall into the ocean or fall to the communists [SEP] Context: se of many of the CIA’s records in the 1990s and yesterday, the United States did not fall into the ocean or fall to the communists. And neither would it have done so if Trump had not granted","Exaggeration,Minimisation"
"So interesting [SEP] Context: icipated release of the #JFKFiles will take place tomorrow. So interesting! Now, it’s theoretically possible that the CIA presented Tr",Thought-terminating_Cliches
earthshattering new [SEP] Context: eoretically possible that the CIA presented Trump with some earthshattering new information on the Thursday deadline that showed that the U,Loaded_Language
"But how likely is that [SEP] Context: finally permitted to see the CIA’s long-secret JFK records. But how likely is that? Not likely at all! Instead, it is a virtual certainly that",Doubt
"Give me what I want or I will release the records [SEP] Context: s sending a message to the CIA as part of the negotiations: Give me what I want or I will release the records. In the negotiations, both Trump and the CIA knew that Trum",Appeal_to_fear-prejudice
"the CIA has argued that the release of any of its JFK records would threaten “national security [SEP] Context: ords relating to Mexico City! Ever since the assassination, the CIA has argued that the release of any of its JFK records would threaten “national security.” One thing is for sure and undeniable: Despite the release",Flag-Waving
"ERO has removed more than 1,700 foreign fugitives from the United States who were sought in their native countries for serious crimes, including kidnapping, rape and murder [SEP] Context: ge, paving the way for his deportation. Since Oct. 1, 2009, ERO has removed more than 1,700 foreign fugitives from the United States who were sought in their native countries for serious crimes, including kidnapping, rape and murder. In fiscal year 2016, ICE conducted 240,255 removals nation",Appeal_to_fear-prejudice
"Imagine spending all that time studying Islam and yet still misunderstanding its true, peaceful message [SEP] Context: ng, and learning about the religion for about eight hours.” Imagine spending all that time studying Islam and yet still misunderstanding its true, peaceful message. We can only hope that learned imams such as Pope Francis a",Doubt
"learned imams [SEP] Context: rstanding its true, peaceful message. We can only hope that learned imams such as Pope Francis and H.R. McMaster will go to Virginia","Name_Calling,Labeling"
"We can only hope that learned imams such as Pope Francis and H.R. McMaster will go to Virginia forthwith and explain to Mohamad Jamal Khweis the proper understanding of the Religion of Peace [SEP] Context: and yet still misunderstanding its true, peaceful message. We can only hope that learned imams such as Pope Francis and H.R. McMaster will go to Virginia forthwith and explain to Mohamad Jamal Khweis the proper understanding of the Religion of Peace. “Virginia man Mohamad Jamal Khweis sentenced to 20 years i",Doubt
"I didn’t agree with their ideology,” Khweis said in an interview with Kurdistan24 in 2016. “Our daily life was basically prayer, eating, and learning about the religion for about eight hours [SEP] Context: roup, he agreed to be a suicide bomber, prosecutors said…. “I didn’t agree with their ideology,” Khweis said in an interview with Kurdistan24 in 2016. “Our daily life was basically prayer, eating, and learning about the religion for about eight hours.” Kweis graduated from Alexandria’s Thomas Edison High Scho",Repetition
"drunken one [SEP] Context: s and said his decision to join ISIS in December 2015 was a drunken one. “I hated myself for making the worst decision I ever made,",Loaded_Language
"I ruined my life [SEP] Context: ision I ever made,” Khweis wrote to the judge in a letter. “I ruined my life and my family’s life.” Prosecutors, who pushed for 35 years",Thought-terminating_Cliches
"I ruined my life and my family’s life [SEP] Context: ision I ever made,” Khweis wrote to the judge in a letter. “I ruined my life and my family’s life.” Prosecutors, who pushed for 35 years in prison, accused K",Loaded_Language
"executed his plan to perfection [SEP] Context: an. However, that young woman didn’t exist. “This defendant executed his plan to perfection,” prosecutor Dennis Fitzpatrick said. “He got into the Isla","Exaggeration,Minimisation"
He was providing himself and his services to the organization [SEP] Context: “He got into the Islamic State. He was in their machinery. He was providing himself and his services to the organization.” Article posted with permission from The Daily Caller News,Repetition
botched investigation [SEP] Context: nothing. That’s the information they seek to blackout. This botched investigation is a stunning indictment of the FBI. This is not the Soviet,Loaded_Language
"This is not the Soviet Union, this is not Iran or Riyadh – this is America [SEP] Context: botched investigation is a stunning indictment of the FBI. This is not the Soviet Union, this is not Iran or Riyadh – this is America. Where is the outrage? And while the bumbling FBI has dismi",Flag-Waving
"incompetent, clueless authorities [SEP] Context: savagery of the Vegas attack is unspeakable, and still the incompetent, clueless authorities know nothing. That’s the information they seek to blackout.","Name_Calling,Labeling"
"still the incompetent, clueless authorities know nothing [SEP] Context: unded, the savagery of the Vegas attack is unspeakable, and still the incompetent, clueless authorities know nothing. That’s the information they seek to blackout. This botched",Doubt
